image_path,class_id,class_name
data/vegfru/veg200_images/Lily/v_12_07_0001.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0223.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0224.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0225.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0226.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0227.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0228.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0229.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0230.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0231.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0232.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0233.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0234.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0235.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0236.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0237.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0238.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0239.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0240.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0241.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0222.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0221.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0220.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0219.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0199.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0200.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0201.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0202.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0203.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0204.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0205.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0206.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0207.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0242.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0208.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0210.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0211.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0212.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0213.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0214.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0215.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0216.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0217.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0218.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0209.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0243.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0244.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0245.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0270.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0271.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0272.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0273.jpg,11,Lily
data/vegfru/veg200_images/Lily/v_12_07_0274.jpg,11,Lily
